station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_wet,et_morton_wet_source,metadata
33013,2010-01-03,    1.0,0, 34.6,0, 24.1,0, 26.8,0,  6.2,0,  6.5,26,  6.2,0, 21.2,25, 48.7,26, 89.3,26,  5.6,26,  6.9,26, 6.4,26,""
33013,2010-01-04,    2.0,0, 35.0,0, 23.6,0, 25.0,0,  6.0,0,  7.2,26,  6.0,0, 23.8,25, 44.5,26, 85.9,26,  6.2,26,  7.6,26, 6.9,26,""
33013,2010-01-05,    0.0,0, 32.3,0, 22.8,0, 25.2,0,  6.6,0,  5.0,26,  6.6,0, 13.6,25, 52.1,26, 90.8,26,  4.1,26,  5.2,26, 4.4,26,""
33013,2010-01-06,    2.2,0, 33.2,0, 22.5,0, 25.2,0,  3.8,0,  6.3,26,  3.8,0, 21.9,25, 49.5,26, 92.5,26,  5.5,26,  6.7,26, 6.3,26,""
33013,2010-01-07,    0.0,0, 34.2,0, 22.8,0, 25.0,0,  4.0,0,  6.1,26,  4.0,0, 17.8,25, 46.5,26, 90.1,26,  5.1,26,  6.4,26, 5.5,26,""
33013,2010-01-08,    0.0,0, 31.9,0, 23.4,0, 24.7,0,  3.4,0,  4.3,26,  3.4,0,  8.1,25, 52.2,26, 85.9,26,  3.3,26,  4.5,26, 2.9,26,""
33013,2010-01-09,    2.8,0, 31.2,0, 22.4,0, 27.6,0,  4.6,0,  4.5,26,  4.6,0, 13.9,25, 60.7,26,100.0,26,  3.6,26,  4.4,26, 4.3,26,""
33013,2010-01-10,    0.4,0, 34.0,0, 19.6,0, 22.8,0,  6.4,0,  7.3,26,  6.4,0, 26.3,25, 42.9,26,100.0,26,  6.2,26,  7.6,26, 7.0,26,""
33013,2010-01-11,    0.0,0, 34.9,0, 18.1,0, 21.0,0,  8.8,0,  7.8,26,  8.8,0, 27.1,25, 37.6,26,100.0,26,  6.5,26,  8.1,26, 7.1,26,""
33013,2010-01-12,    0.0,0, 34.4,0, 19.6,0, 22.1,0,  8.8,0,  7.0,26,  8.8,0, 22.7,25, 40.6,26, 96.9,26,  5.8,26,  7.3,26, 6.2,26,""
33013,2010-01-13,    0.0,0, 35.2,0, 19.5,0, 21.4,0,  7.4,0,  7.7,26,  7.4,0, 25.3,25, 37.6,26, 94.5,26,  6.4,26,  8.0,26, 6.8,26,""
33013,2010-01-14,    0.0,0, 36.0,0, 18.9,0, 21.3,0,  7.0,0,  8.2,26,  7.0,0, 27.5,25, 35.8,26, 97.6,26,  6.8,26,  8.5,26, 7.4,26,""
33013,2010-01-15,    0.0,0, 34.2,0, 21.1,0, 20.9,0,  6.8,0,  7.0,26,  6.8,0, 21.3,25, 38.9,26, 83.6,26,  5.8,26,  7.4,26, 5.9,26,""
33013,2010-01-16,    0.2,0, 35.0,0, 22.0,0, 23.7,0,  5.2,0,  7.1,26,  5.2,0, 22.8,25, 42.1,26, 89.7,26,  6.0,26,  7.5,26, 6.5,26,""
33013,2010-01-17,    0.0,0, 38.6,0, 21.4,0, 25.0,0,  7.8,0,  8.5,26,  7.8,0, 26.1,25, 36.5,26, 98.1,26,  7.0,26,  8.7,26, 7.6,26,""
33013,2010-01-18,    0.0,0, 40.8,0, 23.4,0, 24.7,0,  8.6,0,  8.9,26,  8.6,0, 22.4,25, 32.1,26, 85.9,26,  7.0,26,  9.1,26, 7.0,26,""
33013,2010-01-19,    3.2,0, 40.0,0, 25.6,0, 26.9,0,  7.2,0,  8.7,26,  7.2,0, 24.2,25, 36.5,26, 82.0,26,  7.1,26,  9.0,26, 7.6,26,""
33013,2010-01-20,    0.0,0, 38.2,0, 25.9,0, 26.1,0,  7.2,0,  7.8,26,  7.2,0, 21.3,25, 39.0,26, 78.1,26,  6.4,26,  8.2,26, 6.8,26,""
33013,2010-01-21,    0.0,0, 36.7,0, 22.3,0, 25.8,0,  8.4,0,  7.4,26,  8.4,0, 22.7,25, 41.8,26, 95.9,26,  6.1,26,  7.6,26, 6.7,26,""
33013,2010-01-22,    0.0,0, 34.2,0, 21.0,0, 21.7,0,  7.4,0,  6.7,26,  7.4,0, 19.7,25, 40.3,26, 87.3,26,  5.5,26,  7.0,26, 5.6,26,""
33013,2010-01-23,    0.0,0, 33.8,0, 22.9,0, 24.1,0,  6.8,0,  6.1,26,  6.8,0, 18.0,25, 45.8,26, 86.3,26,  5.1,26,  6.5,26, 5.5,26,""
33013,2010-01-24,    1.2,0, 32.2,0, 25.2,0, 32.6,0,  4.6,0,  4.3,26,  4.6,0, 14.1,25, 67.8,26,100.0,26,  3.6,26,  4.2,26, 4.4,26,""
33013,2010-01-25,    5.8,0, 30.6,0, 24.8,0, 29.7,0,  2.4,0,  3.4,26,  2.4,0,  7.4,25, 67.6,26, 94.9,26,  2.5,26,  3.2,26, 2.4,26,""
33013,2010-01-26,    3.4,0, 30.0,0, 24.5,0, 27.4,0,  1.6,0,  3.5,26,  1.6,0,  7.1,25, 64.6,26, 89.1,26,  2.6,26,  3.5,26, 2.4,26,""
33013,2010-01-27,    5.4,0, 31.2,0, 23.9,0, 27.8,0,  5.2,0,  3.9,26,  5.2,0,  8.7,25, 61.2,26, 93.8,26,  3.0,26,  3.8,26, 2.9,26,""
33013,2010-01-28,    0.4,0, 31.8,0, 24.0,0, 23.7,0,  6.4,0,  4.5,26,  6.4,0,  8.5,25, 50.4,26, 79.5,26,  3.5,26,  4.8,26, 3.1,26,""
33013,2010-01-29,    0.0,0, 29.4,0, 21.8,0, 24.4,0,  1.6,0,  4.3,26,  1.6,0, 13.1,25, 59.5,26, 93.5,26,  3.5,26,  4.4,26, 4.1,26,""
33013,2010-01-30,   11.4,0, 29.4,0, 22.0,0, 23.5,0,  4.6,0,  4.1,26,  4.6,0, 10.2,25, 57.3,26, 88.9,26,  3.2,26,  4.2,26, 3.3,26,""
33013,2010-01-31,   45.4,0, 32.0,0, 23.3,0, 30.7,0,  3.6,0,  4.0,26,  3.6,0, 11.4,25, 64.6,26,100.0,26,  3.1,26,  3.7,26, 3.5,26,""
33013,2010-02-01,   14.2,0, 32.4,0, 22.5,0, 23.5,0,  5.8,0,  6.1,26,  5.8,0, 20.7,25, 48.3,26, 86.3,26,  5.3,26,  6.5,26, 5.9,26,""
33013,2010-02-02,    0.2,0, 33.8,0, 22.3,0, 24.0,0,  5.2,0,  6.3,26,  5.2,0, 19.5,25, 45.6,26, 89.2,26,  5.3,26,  6.6,26, 5.7,26,""
33013,2010-02-03,    0.0,0, 36.1,0, 22.0,0, 22.1,0,  8.2,0,  8.0,26,  8.2,0, 25.9,25, 37.0,26, 83.6,26,  6.7,26,  8.5,26, 7.2,26,""
33013,2010-02-04,    0.0,0, 37.6,0, 24.4,0, 28.3,0,  5.2,0,  7.6,26,  5.2,0, 24.4,25, 43.6,26, 92.6,26,  6.5,26,  8.0,26, 7.5,26,""
33013,2010-02-05,   41.4,0, 35.4,0, 22.8,0, 29.1,0, 10.6,0,  6.5,26, 10.6,0, 23.2,25, 50.6,26,100.0,26,  5.7,26,  6.8,26, 7.0,26,""
33013,2010-02-06,   43.4,0, 35.0,0, 23.2,0, 28.8,0,  5.0,0,  6.4,26,  5.0,0, 22.8,25, 51.2,26,100.0,26,  5.6,26,  6.7,26, 6.9,26,""
33013,2010-02-07,    0.6,0, 33.5,0, 24.5,0, 28.6,0,  5.2,0,  6.0,26,  5.2,0, 22.5,25, 55.3,26, 93.0,26,  5.5,26,  6.5,26, 6.8,26,""
33013,2010-02-08,    3.6,0, 33.0,0, 23.2,0, 28.3,0,  4.6,0,  5.5,26,  4.6,0, 19.3,25, 56.3,26, 99.6,26,  4.8,26,  5.7,26, 5.9,26,""
33013,2010-02-09,    1.2,0, 34.0,0, 23.0,0, 27.1,0,  5.0,0,  5.9,26,  5.0,0, 18.9,25, 50.9,26, 96.5,26,  5.0,26,  6.1,26, 5.8,26,""
33013,2010-02-10,   14.2,0, 30.6,0, 22.8,0, 26.3,0,  3.4,0,  4.7,26,  3.4,0, 15.4,25, 59.9,26, 94.8,26,  3.9,26,  4.8,26, 4.8,26,""
33013,2010-02-11,   11.0,0, 29.7,0, 22.3,0, 27.6,0,  4.0,0,  4.0,26,  4.0,0, 13.2,25, 66.2,26,100.0,26,  3.3,26,  3.9,26, 4.0,26,""
33013,2010-02-12,    1.0,0, 32.2,0, 23.0,0, 26.9,0,  4.2,0,  5.3,26,  4.2,0, 17.5,25, 55.9,26, 95.8,26,  4.5,26,  5.4,26, 5.4,26,""
33013,2010-02-13,    0.0,0, 32.4,0, 22.0,0, 26.4,0,  7.0,0,  5.6,26,  7.0,0, 20.0,25, 54.3,26, 99.9,26,  4.8,26,  5.8,26, 5.8,26,""
33013,2010-02-14,    1.2,0, 32.0,0, 23.0,0, 28.3,0,  1.2,0,  4.9,26,  1.2,0, 16.7,25, 59.5,26,100.0,26,  4.2,26,  5.0,26, 5.2,26,""
33013,2010-02-15,   11.6,0, 31.4,0, 24.0,0, 30.7,0,  0.6,0,  4.1,26,  0.6,0, 12.8,25, 66.8,26,100.0,26,  3.3,26,  3.9,26, 4.0,26,""
33013,2010-02-16,    3.4,0, 31.8,0, 24.7,0, 30.4,0,  3.0,0,  3.9,26,  3.0,0,  8.4,25, 64.7,26, 97.7,26,  2.8,26,  3.5,26, 2.8,26,""
33013,2010-02-17,    9.0,0, 32.4,0, 24.4,0, 31.1,0,  4.4,0,  4.3,26,  4.4,0, 12.1,25, 63.9,26,100.0,26,  3.3,26,  4.1,26, 3.8,26,""
33013,2010-02-18,   14.6,0, 29.1,0, 23.0,0, 29.7,0,  1.8,0,  3.1,26,  1.8,0,  7.5,25, 73.7,26,100.0,26,  2.1,26,  2.5,26, 2.3,26,""
33013,2010-02-19,    0.4,0, 32.6,0, 24.2,0, 26.8,0,  6.8,0,  4.8,26,  6.8,0, 10.6,25, 54.5,26, 88.8,26,  3.6,26,  4.7,26, 3.6,26,""
33013,2010-02-20,    0.0,0, 33.1,0, 23.5,0, 27.9,0,  5.4,0,  5.2,26,  5.4,0, 15.4,25, 55.2,26, 96.4,26,  4.2,26,  5.2,26, 4.9,26,""
33013,2010-02-21,    0.0,0, 31.8,0, 23.5,0, 27.3,0,  2.6,0,  4.8,26,  2.6,0, 14.5,25, 58.1,26, 94.3,26,  3.9,26,  4.9,26, 4.6,26,""
33013,2010-02-22,   13.4,0, 33.4,0, 22.2,0, 29.8,0,  4.6,0,  5.6,26,  4.6,0, 22.2,25, 57.9,26,100.0,26,  5.0,26,  5.8,26, 6.5,26,""
33013,2010-02-23,    0.2,0, 33.0,0, 22.4,0, 29.1,0,  6.0,0,  5.6,26,  6.0,0, 22.5,25, 57.8,26,100.0,26,  5.1,26,  5.9,26, 6.6,26,""
33013,2010-02-24,    0.0,0, 34.6,0, 22.1,0, 27.1,0,  5.4,0,  6.3,26,  5.4,0, 21.6,25, 49.3,26,100.0,26,  5.4,26,  6.5,26, 6.4,26,""
33013,2010-02-25,    2.6,0, 33.2,0, 22.6,0, 27.6,0,  5.4,0,  5.8,26,  5.4,0, 21.1,25, 54.3,26,100.0,26,  5.1,26,  6.0,26, 6.2,26,""
33013,2010-02-26,    1.4,0, 29.8,0, 22.6,0, 27.9,0,  3.8,0,  3.4,26,  3.8,0,  6.7,25, 66.5,26,100.0,26,  2.3,26,  2.9,26, 2.2,26,""
33013,2010-02-27,    1.8,0, 28.8,0, 22.8,0, 27.6,0,  3.2,0,  3.2,26,  3.2,0,  7.2,25, 69.7,26, 99.5,26,  2.2,26,  2.8,26, 2.3,26,""
33013,2010-02-28,    3.8,0, 31.0,0, 22.2,0, 28.6,0,  2.2,0,  4.0,26,  2.2,0, 10.9,25, 63.7,26,100.0,26,  3.0,26,  3.6,26, 3.4,26,""
33013,2010-03-01,    1.6,0, 31.0,0, 21.6,0, 29.5,0,  3.6,0,  3.7,26,  3.6,0,  7.6,25, 65.7,26,100.0,26,  2.3,26,  2.8,26, 2.3,26,""
33013,2010-03-02,    2.0,0, 33.2,0, 21.5,0, 31.7,0,  4.4,0,  4.3,26,  4.4,0, 12.0,25, 62.3,26,100.0,26,  3.1,26,  3.6,26, 3.6,26,""
33013,2010-03-03,    5.4,0, 33.2,0, 23.3,0, 26.4,0,  4.8,0,  5.5,26,  4.8,0, 19.2,25, 51.9,26, 92.3,26,  4.9,26,  6.0,26, 5.7,26,""
33013,2010-03-04,    0.6,0, 32.2,0, 22.8,0, 29.3,0,  4.6,0,  4.4,26,  4.6,0, 12.9,25, 60.9,26,100.0,26,  3.4,26,  4.2,26, 4.0,26,""
33013,2010-03-05,    0.0,0, 33.6,0, 24.2,0, 26.4,0,  5.4,0,  6.0,26,  5.4,0, 23.9,25, 50.7,26, 87.4,26,  5.8,26,  7.0,26, 6.9,26,""
33013,2010-03-06,    0.0,0, 33.2,0, 20.8,0, 24.4,0,  5.2,0,  6.0,26,  5.2,0, 24.2,25, 48.0,26, 99.4,26,  5.6,26,  6.8,26, 6.6,26,""
33013,2010-03-07,    0.0,0, 35.0,0, 21.8,0, 27.8,0,  4.6,0,  6.1,26,  4.6,0, 24.3,25, 49.4,26,100.0,26,  5.7,26,  6.8,26, 7.0,26,""
33013,2010-03-08,    0.0,0, 35.1,0, 24.4,0, 29.3,0,  2.6,0,  6.0,26,  2.6,0, 22.0,25, 51.8,26, 95.9,26,  5.5,26,  6.6,26, 6.7,26,""
33013,2010-03-09,    9.4,0, 32.2,0, 22.9,0, 29.5,0,  1.4,0,  4.6,26,  1.4,0, 15.1,25, 61.3,26,100.0,26,  3.8,26,  4.5,26, 4.7,26,""
33013,2010-03-10,   16.4,0, 31.9,0, 22.6,0, 27.8,0,  3.8,0,  4.8,26,  3.8,0, 16.3,25, 58.8,26,100.0,26,  4.0,26,  4.9,26, 5.0,26,""
33013,2010-03-11,    0.0,0, 31.6,0, 21.2,0, 26.0,0,  5.0,0,  5.1,26,  5.0,0, 19.9,25, 55.9,26,100.0,26,  4.6,26,  5.4,26, 5.6,26,""
33013,2010-03-12,    0.0,0, 31.0,0, 20.4,0, 24.1,0,  3.8,0,  5.0,26,  3.8,0, 18.5,25, 53.6,26,100.0,26,  4.4,26,  5.3,26, 5.1,26,""
33013,2010-03-13,    1.8,0, 30.3,0, 20.5,0, 23.2,0,  4.4,0,  4.8,26,  4.4,0, 14.8,25, 53.7,26, 96.2,26,  3.8,26,  4.8,26, 4.3,26,""
33013,2010-03-14,    0.0,0, 28.5,0, 17.4,0, 20.4,0,  4.4,0,  4.7,26,  4.4,0, 17.7,25, 52.4,26,100.0,26,  4.0,26,  4.9,26, 4.5,26,""
33013,2010-03-15,    2.2,0, 28.0,0, 20.0,0, 22.4,0,  3.8,0,  4.5,26,  3.8,0, 17.6,25, 59.3,26, 95.8,26,  3.9,26,  4.7,26, 4.7,26,""
33013,2010-03-16,    0.6,0, 28.3,0, 17.1,0, 21.0,0,  1.4,0,  4.3,26,  1.4,0, 13.4,25, 54.6,26,100.0,26,  3.3,26,  4.1,26, 3.6,26,""
33013,2010-03-17,    0.2,0, 30.0,0, 17.3,0, 21.4,0,  4.6,0,  5.0,26,  4.6,0, 19.0,25, 50.4,26,100.0,26,  4.2,26,  5.2,26, 4.9,26,""
33013,2010-03-18,    0.0,0, 30.4,0, 18.3,0, 21.6,0,  7.2,0,  5.2,26,  7.2,0, 19.4,25, 49.8,26,100.0,26,  4.4,26,  5.5,26, 5.0,26,""
33013,2010-03-19,    0.4,0, 30.1,0, 18.9,0, 19.5,0,  4.0,0,  5.3,26,  4.0,0, 17.9,25, 45.7,26, 89.3,26,  4.5,26,  5.7,26, 4.6,26,""
33013,2010-03-20,    0.0,0, 28.1,25, 18.5,0, 21.2,0,  5.5,25,  4.0,26,  5.5,25,  8.2,25, 55.8,26, 99.6,26,  2.7,26,  3.5,26, 2.6,26,""
33013,2010-03-21,   61.3,15, 26.4,25, 21.8,25, 24.6,25,  2.1,25,  3.4,26,  2.1,25,  9.0,25, 71.5,26, 94.2,26,  2.4,26,  3.0,26, 2.7,26,""
33013,2010-03-22,   28.1,15, 28.0,0, 22.3,25, 30.2,0,  2.6,0,  3.2,26,  2.6,0, 11.3,25, 79.9,26,100.0,26,  2.3,26,  2.5,26, 3.2,26,""
33013,2010-03-23,   10.8,0, 30.0,0, 21.0,0, 24.3,0,  2.0,0,  4.4,26,  2.0,0, 11.9,25, 57.3,26, 97.8,26,  3.3,26,  4.2,26, 3.7,26,""
33013,2010-03-24,    0.0,0, 30.8,0, 18.4,0, 22.4,0,  4.2,0,  5.3,26,  4.2,0, 21.1,25, 50.4,26,100.0,26,  4.6,26,  5.6,26, 5.5,26,""
33013,2010-03-25,    0.0,0, 30.1,0, 17.7,0, 21.8,0,  3.6,0,  5.0,26,  3.6,0, 18.0,25, 51.1,26,100.0,26,  4.1,26,  5.0,26, 4.7,26,""
33013,2010-03-26,    0.2,0, 30.0,0, 17.6,0, 23.2,0,  5.0,0,  4.8,26,  5.0,0, 19.0,25, 54.7,26,100.0,26,  4.0,26,  4.8,26, 4.9,26,""
33013,2010-03-27,    0.0,0, 30.7,0, 18.0,0, 21.8,0,  3.8,0,  4.6,26,  3.8,0, 10.4,25, 49.4,26,100.0,26,  3.2,26,  4.3,26, 3.3,26,""
33013,2010-03-28,    0.0,0, 31.4,0, 18.4,0, 23.4,0,  4.4,0,  5.2,26,  4.4,0, 19.6,25, 50.9,26,100.0,26,  4.4,26,  5.3,26, 5.2,26,""
33013,2010-03-29,    0.0,0, 30.2,0, 18.5,0, 24.1,0,  4.2,0,  4.6,26,  4.2,0, 16.2,25, 56.2,26,100.0,26,  3.7,26,  4.4,26, 4.4,26,""
33013,2010-03-30,    0.0,0, 30.0,0, 20.2,0, 23.5,0,  3.0,0,  4.6,26,  3.0,0, 14.8,25, 55.4,26, 99.3,26,  3.7,26,  4.6,26, 4.2,26,""
33013,2010-03-31,    2.2,0, 29.2,0, 20.6,0, 24.6,0,  3.2,0,  4.1,26,  3.2,0, 11.3,25, 60.7,26,100.0,26,  3.0,26,  3.7,26, 3.5,26,""
33013,2010-04-01,    0.0,0, 28.2,0, 20.5,0, 22.4,0,  3.2,0,  3.2,26,  3.2,0,  7.1,25, 58.6,26, 92.9,26,  2.5,26,  3.4,26, 2.4,26,""
33013,2010-04-02,    0.4,0, 30.2,0, 18.1,0, 21.2,0,  2.4,0,  4.5,26,  2.4,0, 15.9,25, 49.4,26,100.0,26,  3.9,26,  4.9,26, 4.2,26,""
33013,2010-04-03,    0.0,0, 29.4,0, 20.1,0, 24.0,0,  2.6,0,  3.5,26,  2.6,0,  9.4,25, 58.6,26,100.0,26,  2.8,26,  3.6,26, 3.0,26,""
33013,2010-04-04,    0.0,0, 29.0,0, 21.0,0, 24.1,0,  2.8,0,  3.4,26,  2.8,0,  9.4,25, 60.2,26, 96.9,26,  2.8,26,  3.6,26, 3.0,26,""
33013,2010-04-05,    0.0,0, 30.0,0, 20.2,0, 23.1,0,  3.8,0,  4.1,26,  3.8,0, 13.8,25, 54.4,26, 97.6,26,  3.5,26,  4.5,26, 3.9,26,""
33013,2010-04-06,    0.0,0, 27.6,0, 21.8,0, 21.3,0,  3.2,0,  3.7,26,  3.2,0, 12.0,25, 57.7,26, 81.6,26,  3.3,26,  4.3,26, 3.5,26,""
33013,2010-04-07,    1.2,0, 31.1,0, 17.2,0, 22.4,0,  2.0,0,  4.9,26,  2.0,0, 20.2,25, 49.6,26,100.0,26,  4.3,26,  5.3,26, 5.1,26,""
33013,2010-04-08,    0.0,0, 31.6,0, 16.8,0, 22.0,0,  3.4,0,  5.1,26,  3.4,0, 20.8,25, 47.3,26,100.0,26,  4.5,26,  5.5,26, 5.3,26,""
33013,2010-04-09,    0.0,0, 30.9,25, 18.3,0, 23.0,0,  5.2,25,  4.9,26,  5.2,25, 21.2,25, 51.5,26,100.0,26,  4.4,26,  5.4,26, 5.5,26,""
33013,2010-04-10,    0.0,0, 31.1,25, 18.2,25, 19.4,0,  5.1,25,  5.3,26,  5.1,25, 20.7,25, 42.9,26, 92.9,26,  4.7,26,  6.1,26, 5.2,26,""
33013,2010-04-11,    0.0,0, 33.5,0, 18.9,25, 25.6,0,  2.0,0,  5.3,26,  2.0,0, 22.1,25, 49.5,26,100.0,26,  4.8,26,  5.8,26, 6.0,26,""
33013,2010-04-12,    0.0,0, 33.4,0, 17.9,0, 24.9,0,  2.6,0,  5.1,26,  2.6,0, 19.7,25, 48.4,26,100.0,26,  4.5,26,  5.5,26, 5.3,26,""
33013,2010-04-13,    1.2,0, 27.2,0, 20.5,0, 23.0,0,  2.8,0,  2.9,26,  2.8,0,  6.9,25, 63.8,26, 95.4,26,  2.3,26,  3.0,26, 2.2,26,""
33013,2010-04-14,    2.2,0, 30.5,0, 15.6,0, 18.7,0,  3.0,0,  5.2,26,  3.0,0, 21.0,25, 42.8,26,100.0,26,  4.5,26,  5.7,26, 5.0,26,""
33013,2010-04-15,    0.4,0, 30.3,0, 16.5,0, 21.3,0,  4.4,0,  4.6,26,  4.4,0, 18.0,25, 49.3,26,100.0,26,  3.9,26,  4.9,26, 4.5,26,""
33013,2010-04-16,    0.4,0, 29.6,0, 16.0,0, 20.6,0,  2.8,0,  4.6,26,  2.8,0, 18.9,25, 49.7,26,100.0,26,  3.9,26,  4.9,26, 4.6,26,""
33013,2010-04-17,    0.0,0, 29.2,0, 17.6,0, 22.8,0,  5.4,0,  4.2,26,  5.4,0, 17.5,25, 56.3,26,100.0,26,  3.6,26,  4.3,26, 4.4,26,""
33013,2010-04-18,    0.0,0, 29.8,0, 19.0,0, 22.2,0,  3.6,0,  4.1,26,  3.6,0, 13.8,25, 52.9,26,100.0,26,  3.4,26,  4.4,26, 3.7,26,""
33013,2010-04-19,    0.0,0, 25.5,0, 20.3,0, 22.0,0,  1.2,0,  2.7,26,  1.2,0,  6.2,25, 67.4,26, 92.4,26,  2.0,26,  2.7,26, 2.0,26,""
33013,2010-04-20,    0.0,0, 29.2,0, 16.2,0, 21.8,0,  3.8,0,  4.3,26,  3.8,0, 17.8,25, 53.8,26,100.0,26,  3.6,26,  4.4,26, 4.3,26,""
33013,2010-04-21,    9.2,0, 28.5,0, 17.9,0, 23.8,0,  3.2,0,  3.5,26,  3.2,0, 12.2,25, 61.2,26,100.0,26,  2.7,26,  3.3,26, 3.3,26,""
33013,2010-04-22,    0.0,0, 28.9,0, 20.0,0, 23.1,0,  1.2,0,  3.3,26,  1.2,0,  8.3,25, 58.0,26, 98.8,26,  2.6,26,  3.4,26, 2.7,26,""
33013,2010-04-23,    3.4,0, 30.2,0, 22.0,0, 25.2,0,  2.8,0,  4.3,26,  2.8,0, 17.0,25, 58.7,26, 95.4,26,  3.8,26,  4.7,26, 4.6,26,""
33013,2010-04-24,    0.0,0, 30.1,0, 20.5,0, 24.1,25,  3.8,0,  4.0,26,  3.8,0, 13.2,25, 56.5,26,100.0,26,  3.3,26,  4.2,26, 3.7,26,""
33013,2010-04-25,    0.0,0, 30.4,0, 20.3,0, 23.1,0,  2.2,0,  3.9,26,  2.2,0, 11.3,25, 53.2,26, 97.0,26,  3.2,26,  4.2,26, 3.4,26,""
33013,2010-04-26,    0.2,0, 31.0,0, 19.5,0, 21.8,0,  2.8,0,  4.9,26,  2.8,0, 18.7,25, 48.5,26, 96.2,26,  4.2,26,  5.4,26, 4.8,26,""
33013,2010-04-27,    0.0,0, 30.1,0, 17.3,0, 21.4,0,  3.6,0,  4.3,26,  3.6,0, 14.9,25, 50.2,26,100.0,26,  3.5,26,  4.5,26, 3.8,26,""
33013,2010-04-28,    0.0,0, 27.6,0, 19.2,0, 22.5,0,  3.2,0,  3.2,26,  3.2,0,  8.7,25, 60.9,26,100.0,26,  2.4,26,  3.2,26, 2.7,26,""
33013,2010-04-29,    0.0,0, 30.1,0, 18.3,0, 19.9,0,  3.4,0,  4.4,26,  3.4,0, 14.1,25, 46.6,26, 94.7,26,  3.6,26,  4.8,26, 3.6,26,""
33013,2010-04-30,    0.0,0, 30.6,0, 15.5,0, 20.0,0,  4.4,0,  4.9,26,  4.4,0, 19.3,25, 45.5,26,100.0,26,  4.1,26,  5.2,26, 4.6,26,""
33013,2010-05-01,    0.0,0, 29.5,0, 15.2,0, 17.4,0,  4.0,0,  4.2,26,  4.0,0, 19.1,25, 42.2,26,100.0,26,  4.1,26,  5.3,26, 4.4,26,""
33013,2010-05-02,    0.0,0, 29.4,0, 14.8,0, 18.1,0,  4.4,0,  4.1,26,  4.4,0, 18.5,25, 44.2,26,100.0,26,  3.9,26,  5.1,26, 4.2,26,""
33013,2010-05-03,    0.0,0, 29.1,0, 15.5,0, 18.5,0,  3.8,0,  3.9,26,  3.8,0, 17.3,25, 45.9,26,100.0,26,  3.7,26,  4.8,26, 4.0,26,""
33013,2010-05-04,    0.0,0, 30.2,0, 15.4,0, 18.0,0,  2.4,0,  4.2,26,  2.4,0, 18.5,25, 41.9,26,100.0,26,  4.1,26,  5.3,26, 4.3,26,""
33013,2010-05-05,    0.0,0, 30.0,0, 17.6,0, 18.2,0,  4.4,0,  4.1,26,  4.4,0, 17.4,25, 42.9,26, 90.5,26,  4.1,26,  5.4,26, 4.2,26,""
33013,2010-05-06,    0.0,0, 30.2,0, 13.9,0, 19.0,0,  4.0,0,  4.2,26,  4.0,0, 19.9,25, 44.3,26,100.0,26,  4.0,26,  5.1,26, 4.7,26,""
