station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_wet,et_morton_wet_source,metadata
33013,2010-05-07,    0.0,0, 28.5,0, 12.2,0, 12.6,0,  4.2,0,  4.5,26,  4.2,0, 20.3,25, 32.4,26, 88.7,26,  4.3,26,  5.9,26, 4.4,26,""
33013,2010-05-08,    0.0,0, 28.0,0, 10.8,0, 15.7,0,  3.8,0,  4.1,26,  3.8,0, 19.4,25, 41.5,26,100.0,26,  3.7,26,  4.8,26, 4.2,26,""
33013,2010-05-09,    0.0,0, 24.9,0, 13.2,0, 15.5,0,  2.6,0,  3.2,26,  2.6,0, 12.9,25, 49.2,26,100.0,26,  2.8,26,  3.8,26, 2.7,26,""
33013,2010-05-10,    0.4,0, 27.8,0, 13.8,0, 18.3,0,  3.2,0,  3.7,26,  3.2,0, 16.7,25, 49.0,26,100.0,26,  3.3,26,  4.2,26, 3.7,26,""
33013,2010-05-11,    0.0,0, 29.1,0, 16.2,0, 19.0,0,  3.4,0,  3.5,26,  3.4,0, 12.9,25, 47.2,26,100.0,26,  3.2,26,  4.3,26, 3.1,26,""
33013,2010-05-12,    5.6,0, 28.4,0, 18.3,0, 22.0,0,  2.0,0,  3.0,26,  2.0,0, 10.2,25, 56.9,26,100.0,26,  2.6,26,  3.4,26, 2.8,26,""
33013,2010-05-13,    0.0,0, 28.8,0, 12.4,0, 16.3,0,  2.0,0,  4.1,26,  2.0,0, 18.6,25, 41.2,26,100.0,26,  3.8,26,  5.0,26, 4.1,26,""
33013,2010-05-14,    0.0,0, 27.8,0, 10.0,0, 15.0,0,  4.2,0,  4.1,26,  4.2,0, 19.2,25, 40.2,26,100.0,26,  3.6,26,  4.8,26, 4.0,26,""
33013,2010-05-15,    0.0,0, 27.8,0, 15.0,0, 13.0,0,  4.2,0,  4.1,26,  4.2,0, 16.6,25, 34.8,26, 76.3,26,  3.9,26,  5.5,26, 3.6,26,""
33013,2010-05-16,    0.0,0, 25.8,0, 14.2,0, 13.5,0,  3.0,0,  3.4,26,  3.0,0, 11.6,25, 40.7,26, 83.4,26,  3.2,26,  4.5,26, 2.5,26,""
33013,2010-05-17,    4.2,0, 21.9,0, 13.9,0, 16.5,0,  2.0,0,  2.2,26,  2.0,0,  4.9,25, 62.8,26,100.0,26,  1.6,26,  2.2,26, 1.5,26,""
33013,2010-05-18,    2.4,0, 25.9,0, 13.6,0, 18.3,0,  2.8,0,  3.3,26,  2.8,0, 15.1,25, 54.8,26,100.0,26,  2.8,26,  3.5,26, 3.2,26,""
33013,2010-05-19,    0.0,0, 26.6,0,  8.6,0, 14.1,0,  3.6,0,  4.0,26,  3.6,0, 19.2,25, 40.5,26,100.0,26,  3.4,26,  4.5,26, 3.9,26,""
33013,2010-05-20,    0.0,0, 26.2,0, 10.4,0, 13.6,0,  2.0,0,  3.5,26,  2.0,0, 13.2,25, 40.0,26,100.0,26,  3.1,26,  4.3,26, 2.6,26,""
33013,2010-05-21,    0.0,0, 25.1,0, 12.6,0, 16.6,0,  2.2,0,  3.0,26,  2.2,0, 10.7,25, 52.1,26,100.0,26,  2.4,26,  3.2,26, 2.3,26,""
33013,2010-05-22,    0.0,0, 28.5,0, 14.2,0, 18.7,0,  2.4,0,  3.8,26,  2.4,0, 16.9,25, 48.1,26,100.0,26,  3.3,26,  4.3,26, 3.8,26,""
33013,2010-05-23,    0.0,0, 27.0,0, 17.1,0, 19.3,0,  2.8,0,  3.5,26,  2.8,0, 15.6,25, 54.1,26, 99.0,26,  3.1,26,  4.0,26, 3.5,26,""
33013,2010-05-24,    0.0,0, 28.5,0, 15.0,0, 17.5,0,  3.0,0,  3.9,26,  3.0,0, 16.7,25, 45.0,26,100.0,26,  3.5,26,  4.6,26, 3.7,26,""
33013,2010-05-25,    0.0,0, 30.7,0, 14.4,0, 17.8,0,  3.4,0,  4.2,26,  3.4,0, 18.0,25, 40.3,26,100.0,26,  3.9,26,  5.2,26, 4.1,26,""
33013,2010-05-26,    1.0,0, 27.9,0, 19.4,0, 25.5,0,  1.2,0,  3.1,26,  1.2,0, 14.7,25, 67.9,26,100.0,26,  2.7,26,  3.1,26, 3.7,26,""
33013,2010-05-27,    0.0,0, 26.1,0, 10.6,0, 15.3,0,  2.8,0,  3.8,26,  2.8,0, 18.4,25, 45.3,26,100.0,26,  3.2,26,  4.2,26, 3.8,26,""
33013,2010-05-28,    0.0,0, 27.0,0,  8.1,0, 14.0,0,  3.6,0,  3.8,26,  3.6,0, 17.0,25, 39.3,26,100.0,26,  3.3,26,  4.4,26, 3.3,26,""
33013,2010-05-29,    0.0,0, 27.0,0, 12.6,0, 17.3,0,  2.4,0,  3.1,26,  2.4,0, 10.4,25, 48.5,26,100.0,26,  2.6,26,  3.5,26, 2.3,26,""
33013,2010-05-30,    0.0,0, 25.0,0, 10.6,0, 13.0,0,  3.8,0,  3.8,26,  3.8,0, 18.3,25, 41.1,26,100.0,26,  3.3,26,  4.4,26, 3.6,26,""
33013,2010-05-31,    0.0,0, 24.6,0,  7.2,0,  8.1,0,  3.2,0,  4.2,26,  3.2,0, 18.8,25, 26.2,26, 79.8,26,  3.7,26,  5.4,26, 3.5,26,""
33013,2010-06-01,    0.0,0, 26.0,0,  4.6,0,  9.2,0,  3.2,0,  3.6,26,  3.2,0, 18.3,25, 27.4,26,100.0,26,  3.6,26,  5.2,26, 3.4,26,""
33013,2010-06-02,    0.0,0, 27.1,0,  7.2,0, 12.7,0,  3.4,0,  3.4,26,  3.4,0, 17.3,25, 35.4,26,100.0,26,  3.4,26,  4.7,26, 3.3,26,""
33013,2010-06-03,    0.0,0, 25.2,0, 15.4,0, 16.8,0,  3.0,0,  2.7,26,  3.0,0,  9.7,25, 52.4,26, 96.1,26,  2.5,26,  3.4,26, 2.2,26,""
33013,2010-06-04,   19.0,0, 26.0,0, 15.5,0, 17.8,0,  0.4,0,  3.0,26,  0.4,0, 14.9,25, 53.0,26,100.0,26,  2.9,26,  3.8,26, 3.2,26,""
33013,2010-06-05,    0.0,0, 25.0,0,  9.6,0, 10.7,0,  3.2,0,  3.5,26,  3.2,0, 18.0,25, 33.8,26, 89.6,26,  3.5,26,  4.9,26, 3.5,26,""
33013,2010-06-06,    0.0,0, 25.4,0,  8.2,0, 12.5,0,  3.0,0,  3.4,26,  3.0,0, 18.2,25, 38.5,26,100.0,26,  3.2,26,  4.4,26, 3.5,26,""
33013,2010-06-07,    0.0,0, 24.0,0,  8.0,0, 10.2,0,  2.8,0,  3.4,26,  2.8,0, 18.3,25, 34.2,26, 95.1,26,  3.3,26,  4.7,26, 3.4,26,""
33013,2010-06-08,    0.0,0, 25.6,0,  5.6,0,  9.6,0,  2.6,0,  3.5,26,  2.6,0, 17.9,25, 29.3,26,100.0,26,  3.5,26,  5.0,26, 3.3,26,""
33013,2010-06-09,    0.0,0, 27.4,0, 10.0,0, 13.8,0,  2.0,0,  3.5,26,  2.0,0, 17.6,25, 37.8,26,100.0,26,  3.4,26,  4.7,26, 3.6,26,""
33013,2010-06-10,    0.0,0, 27.1,0, 11.6,0, 16.9,0,  2.2,0,  3.3,26,  2.2,0, 17.5,25, 47.1,26,100.0,26,  3.1,26,  4.0,26, 3.7,26,""
33013,2010-06-11,    0.0,0, 22.8,0, 11.0,0, 11.6,0,  3.2,0,  3.0,26,  3.2,0, 13.5,25, 41.8,26, 88.4,26,  2.8,26,  4.0,26, 2.5,26,""
33013,2010-06-12,    0.0,0, 24.8,0,  8.3,0,  9.7,0,  4.0,0,  3.5,26,  4.0,0, 18.1,25, 31.0,26, 88.7,26,  3.5,26,  5.0,26, 3.4,26,""
33013,2010-06-13,    0.0,0, 24.0,0,  7.2,0,  9.7,0,  2.6,0,  3.2,26,  2.6,0, 14.7,25, 32.5,26, 95.6,26,  3.1,26,  4.5,26, 2.6,26,""
33013,2010-06-14,    0.0,0, 26.5,0,  9.0,0, 11.6,0,  4.0,0,  3.1,26,  4.0,0, 12.0,25, 33.5,26,100.0,26,  3.2,26,  4.6,26, 2.3,26,""
33013,2010-06-15,    0.0,0, 26.9,0, 12.8,0, 16.9,0,  1.4,0,  2.8,26,  1.4,0,  9.7,25, 47.7,26,100.0,26,  2.5,26,  3.5,26, 2.2,26,""
33013,2010-06-16,    0.0,0, 27.2,0, 11.2,0, 15.9,0,  2.2,0,  3.1,26,  2.2,0, 14.4,25, 44.1,26,100.0,26,  3.0,26,  4.0,26, 2.9,26,""
33013,2010-06-17,    0.0,0, 27.6,0,  9.5,0, 14.1,0,  2.6,0,  3.4,26,  2.6,0, 16.3,25, 38.2,26,100.0,26,  3.3,26,  4.5,26, 3.2,26,""
33013,2010-06-18,    0.0,0, 27.2,0, 10.5,0, 15.6,0,  2.2,0,  3.3,26,  2.2,0, 17.2,25, 43.3,26,100.0,26,  3.2,26,  4.2,26, 3.5,26,""
33013,2010-06-19,    0.0,0, 27.8,0, 11.8,0, 15.3,0,  2.4,0,  3.0,26,  2.4,0, 10.9,25, 41.0,26,100.0,26,  2.9,26,  4.1,26, 2.3,26,""
33013,2010-06-20,    0.0,0, 23.1,0, 10.2,0, 10.0,0,  3.6,0,  3.3,26,  3.6,0, 17.6,25, 35.4,26, 80.4,26,  3.3,26,  4.6,26, 3.3,26,""
33013,2010-06-21,    0.0,0, 26.8,0,  5.1,0,  9.1,0,  3.2,0,  3.6,26,  3.2,0, 17.1,25, 25.8,26,100.0,26,  3.7,26,  5.4,26, 3.1,26,""
33013,2010-06-22,    0.0,0, 26.6,0, 10.6,0, 15.5,0,  2.6,0,  3.1,26,  2.6,0, 15.0,25, 44.5,26,100.0,26,  2.9,26,  3.9,26, 3.0,26,""
33013,2010-06-23,    0.0,0, 26.5,0, 13.2,0, 16.0,0,  3.2,0,  3.1,26,  3.2,0, 14.4,25, 46.2,26,100.0,26,  3.0,26,  4.0,26, 3.0,26,""
33013,2010-06-24,    0.0,0, 25.0,0, 10.4,0, 14.8,0,  2.0,0,  3.0,26,  2.0,0, 14.1,25, 46.7,26,100.0,26,  2.7,26,  3.6,26, 2.7,26,""
33013,2010-06-25,    1.2,0, 25.1,0, 14.0,0, 18.8,0,  3.0,0,  2.8,26,  3.0,0, 12.8,25, 59.0,26,100.0,26,  2.3,26,  2.9,26, 2.7,26,""
33013,2010-06-26,    0.0,0, 27.4,0, 13.2,0, 17.3,0,  2.6,0,  3.2,26,  2.6,0, 15.2,25, 47.4,26,100.0,26,  3.0,26,  4.0,26, 3.2,26,""
33013,2010-06-27,    0.0,0, 29.1,0, 10.9,0, 16.3,0,  3.4,0,  3.4,26,  3.4,0, 16.8,25, 40.5,26,100.0,26,  3.4,26,  4.6,26, 3.5,26,""
33013,2010-06-28,    0.0,0, 28.6,0, 11.7,0, 15.8,0,  3.2,0,  3.4,26,  3.2,0, 16.6,25, 40.4,26,100.0,26,  3.4,26,  4.6,26, 3.5,26,""
33013,2010-06-29,    0.0,0, 28.6,0, 12.6,0, 18.4,0,  2.8,0,  3.2,26,  2.8,0, 14.5,25, 47.0,26,100.0,26,  3.0,26,  3.9,26, 3.1,26,""
33013,2010-06-30,    0.0,0, 28.0,0, 11.0,0, 17.2,0,  2.2,0,  3.2,26,  2.2,0, 14.9,25, 45.5,26,100.0,26,  3.0,26,  3.9,26, 3.1,26,""
33013,2010-07-01,    0.0,0, 28.4,0, 13.5,0, 17.6,0,  3.0,0,  3.2,26,  3.0,0, 15.3,25, 45.5,26,100.0,26,  3.2,26,  4.2,26, 3.3,26,""
33013,2010-07-02,    0.0,0, 24.1,0, 16.2,0, 18.7,0,  1.8,0,  2.1,26,  1.8,0,  4.5,25, 62.3,26,100.0,26,  1.7,26,  2.3,26, 1.5,26,""
33013,2010-07-03,    0.0,0, 24.9,0, 18.0,0, 17.6,0,  4.2,0,  2.9,26,  4.2,0, 12.6,25, 55.9,26, 85.3,26,  2.8,26,  3.7,26, 2.8,26,""
33013,2010-07-04,    0.0,0, 25.2,0, 12.2,0,  8.3,0,  2.0,0,  3.2,26,  2.0,0, 13.2,25, 25.9,26, 58.4,26,  3.7,26,  5.5,26, 2.5,26,""
33013,2010-07-05,    0.0,0, 28.4,0, 12.6,0, 15.9,0,  3.8,0,  3.2,26,  3.8,0, 14.4,25, 41.1,26,100.0,26,  3.2,26,  4.5,26, 3.0,26,""
33013,2010-07-06,    0.0,0, 28.0,0, 12.8,0, 15.9,0,  2.2,0,  3.1,26,  2.2,0, 13.4,25, 42.1,26,100.0,26,  3.1,26,  4.3,26, 2.8,26,""
33013,2010-07-07,    0.0,0, 27.8,0, 13.8,0, 18.7,0,  2.4,0,  2.7,26,  2.4,0,  9.6,25, 50.1,26,100.0,26,  2.5,26,  3.4,26, 2.3,26,""
33013,2010-07-08,    0.0,0, 24.0,0, 15.9,0, 13.9,0,  2.2,0,  2.5,26,  2.2,0,  7.4,25, 46.6,26, 77.0,26,  2.6,26,  3.8,26, 1.7,26,""
33013,2010-07-09,    0.0,0, 24.5,0, 13.0,0, 14.1,0,  3.2,0,  3.1,26,  3.2,0, 14.8,25, 45.9,26, 94.2,26,  3.0,26,  4.0,26, 2.9,26,""
33013,2010-07-10,    0.0,0, 28.0,0, 10.0,0, 11.6,0,  3.2,0,  3.5,26,  3.2,0, 16.4,25, 30.7,26, 94.5,26,  3.7,26,  5.3,26, 3.2,26,""
33013,2010-07-11,    0.0,0, 25.6,0, 11.7,0, 17.7,0,  2.8,0,  3.0,26,  2.8,0, 14.0,25, 53.9,26,100.0,26,  2.5,26,  3.2,26, 2.8,26,""
33013,2010-07-12,    0.0,0, 25.0,0, 11.8,0, 15.5,0,  2.0,0,  2.9,26,  2.0,0, 12.8,25, 48.9,26,100.0,26,  2.6,26,  3.5,26, 2.6,26,""
33013,2010-07-13,    0.0,0, 27.2,0, 11.6,0, 16.4,0,  2.0,0,  3.2,26,  2.0,0, 15.3,25, 45.5,26,100.0,26,  3.0,26,  4.0,26, 3.1,26,""
33013,2010-07-14,    0.0,0, 28.7,0, 13.6,0, 18.2,0,  3.8,0,  3.3,26,  3.8,0, 16.4,25, 46.2,26,100.0,26,  3.3,26,  4.3,26, 3.6,26,""
33013,2010-07-15,    0.0,0, 27.5,0, 14.0,0, 15.6,0,  4.0,0,  3.4,26,  4.0,0, 16.9,25, 42.5,26, 97.7,26,  3.5,26,  4.7,26, 3.6,26,""
33013,2010-07-16,    0.0,0, 25.9,0,  6.5,0, 10.2,0,  3.2,0,  3.6,26,  3.2,0, 18.7,25, 30.5,26,100.0,26,  3.6,26,  5.1,26, 3.5,26,""
33013,2010-07-17,    0.0,0, 26.6,0,  5.6,0, 12.0,0,  2.4,0,  3.5,26,  2.4,0, 18.0,25, 34.5,26,100.0,26,  3.4,26,  4.7,26, 3.4,26,""
33013,2010-07-18,    0.0,0, 26.5,0, 10.6,0, 14.6,0,  3.2,0,  3.3,26,  3.2,0, 16.0,25, 42.2,26,100.0,26,  3.2,26,  4.3,26, 3.2,26,""
33013,2010-07-19,    0.0,0, 28.8,0, 12.0,0, 18.0,0,  3.2,0,  3.3,26,  3.2,0, 15.9,25, 45.5,26,100.0,26,  3.2,26,  4.2,26, 3.4,26,""
33013,2010-07-20,    0.0,0, 29.0,0, 12.6,0, 13.2,0,  3.0,0,  3.6,26,  3.0,0, 17.0,25, 33.0,26, 90.5,26,  3.9,26,  5.5,26, 3.6,26,""
33013,2010-07-21,    2.2,0, 24.8,0, 12.4,0, 10.2,0,  3.0,0,  3.3,26,  3.0,0, 15.5,25, 32.6,26, 70.9,26,  3.6,26,  5.1,26, 3.0,26,""
33013,2010-07-22,    0.0,0, 26.0,0, 10.0,0, 12.1,0,  3.8,0,  3.6,26,  3.8,0, 19.2,25, 36.0,26, 98.6,26,  3.6,26,  5.0,26, 3.9,26,""
33013,2010-07-23,    0.0,0, 26.1,0,  6.0,0,  7.7,0,  2.4,0,  3.7,26,  2.4,0, 18.3,25, 22.8,26, 82.4,26,  4.0,26,  5.8,26, 3.4,26,""
33013,2010-07-24,    0.0,0, 26.5,0, 10.2,0, 10.4,0,  2.8,0,  3.3,26,  2.8,0, 14.0,25, 30.0,26, 83.6,26,  3.6,26,  5.2,26, 2.7,26,""
33013,2010-07-25,    0.0,0, 26.6,0, 11.2,0, 18.3,0,  2.8,0,  2.7,26,  2.8,0, 10.0,25, 52.6,26,100.0,26,  2.3,26,  2.9,26, 2.4,26,""
33013,2010-07-26,    0.0,0, 24.5,0, 13.9,0, 16.0,0,  2.6,0,  2.3,26,  2.6,0,  5.9,25, 52.1,26,100.0,26,  2.1,26,  3.0,26, 1.9,26,""
33013,2010-07-27,    1.0,0, 24.2,0, 15.4,0, 16.7,0,  3.0,0,  2.5,26,  3.0,0,  8.0,25, 55.3,26, 95.5,26,  2.3,26,  3.1,26, 2.0,26,""
33013,2010-07-28,    0.2,0, 26.1,0, 17.5,0, 19.0,0,  2.6,0,  2.7,26,  2.6,0, 10.0,25, 56.2,26, 95.1,26,  2.6,26,  3.4,26, 2.5,26,""
33013,2010-07-29,    0.0,0, 29.0,0, 14.2,0, 20.3,0,  1.8,0,  3.2,26,  1.8,0, 15.4,25, 50.7,26,100.0,26,  3.1,26,  4.0,26, 3.5,26,""
33013,2010-07-30,    0.0,0, 29.6,0, 14.6,0, 18.1,0,  3.2,0,  3.5,26,  3.2,0, 17.8,25, 43.7,26,100.0,26,  3.7,26,  4.9,26, 4.1,26,""
33013,2010-07-31,    0.0,0, 31.0,0, 15.9,0, 19.6,0,  3.2,0,  3.6,26,  3.2,0, 17.5,25, 43.6,26,100.0,26,  3.9,26,  5.1,26, 4.2,26,""
33013,2010-08-01,    0.0,0, 31.6,0, 14.6,0, 18.0,0,  3.2,0,  4.5,26,  3.2,0, 17.7,25, 38.7,26,100.0,26,  4.1,26,  5.5,26, 4.1,26,""
33013,2010-08-02,    0.0,0, 29.0,0, 17.8,0, 18.1,0,  3.8,0,  3.7,26,  3.8,0, 12.3,25, 45.2,26, 88.9,26,  3.4,26,  4.6,26, 3.1,26,""
33013,2010-08-03,    0.0,0, 23.0,0, 10.0,0,  6.2,0,  3.6,0,  4.6,26,  3.6,0, 20.8,25, 22.1,26, 50.5,26,  4.2,26,  6.0,26, 3.9,26,""
33013,2010-08-04,    0.0,0, 25.5,0,  3.2,0,  6.3,0,  4.4,0,  4.7,26,  4.4,0, 21.1,25, 19.3,26, 82.0,26,  4.3,26,  6.2,26, 3.8,26,""
33013,2010-08-05,    0.0,0, 27.5,0, 10.0,0, 13.4,0,  2.2,0,  3.9,26,  2.2,0, 14.0,25, 36.5,26,100.0,26,  3.4,26,  4.8,26, 2.9,26,""
33013,2010-08-06,    0.0,0, 27.6,0, 13.9,0, 14.5,0,  3.4,0,  4.4,26,  3.4,0, 19.3,25, 39.3,26, 91.4,26,  4.0,26,  5.3,26, 4.2,26,""
33013,2010-08-07,    0.0,0, 26.8,0,  5.2,0,  7.5,0,  3.6,0,  4.8,26,  3.6,0, 21.2,25, 21.3,26, 84.8,26,  4.5,26,  6.4,26, 4.0,26,""
33013,2010-08-08,    0.0,0, 26.8,0,  4.4,0,  9.5,0,  4.4,0,  4.7,26,  4.4,0, 21.0,25, 27.0,26,100.0,26,  4.1,26,  5.8,26, 4.0,26,""
33013,2010-08-09,    0.0,0, 28.0,0, 10.7,0, 16.1,0,  3.0,0,  4.2,26,  3.0,0, 18.7,25, 42.6,26,100.0,26,  3.6,26,  4.7,26, 4.0,26,""
33013,2010-08-10,    0.0,0, 29.1,0, 20.0,0, 22.1,0,  3.3,25,  3.3,26,  3.3,25, 10.2,25, 54.9,26, 94.6,26,  2.9,26,  3.9,26, 3.0,26,""
33013,2010-08-11,   76.6,0, 22.0,0, 13.6,0, 15.6,0,  2.0,0,  3.3,26,  2.0,0, 13.6,25, 59.0,26,100.0,26,  2.6,26,  3.2,26, 2.8,26,""
33013,2010-08-12,    0.0,0, 23.0,0,  6.4,0,  7.1,0,  3.6,0,  4.5,26,  3.6,0, 21.5,25, 25.3,26, 73.9,26,  4.0,26,  5.6,26, 4.0,26,""
33013,2010-08-13,    0.0,0, 24.0,0,  5.0,0,  8.3,0,  5.0,0,  4.6,26,  5.0,0, 21.8,25, 27.8,26, 95.2,26,  4.0,26,  5.5,26, 4.1,26,""
33013,2010-08-14,    0.0,0, 26.0,0,  6.4,0, 11.1,0,  3.8,0,  4.6,26,  3.8,0, 21.6,25, 33.0,26,100.0,26,  4.0,26,  5.3,26, 4.3,26,""
33013,2010-08-15,    0.0,0, 29.1,0, 10.5,0, 16.1,0,  4.0,0,  4.6,26,  4.0,0, 21.1,25, 40.0,26,100.0,26,  4.1,26,  5.3,26, 4.7,26,""
33013,2010-08-16,    0.0,0, 29.2,0, 10.0,0, 16.6,0,  3.8,0,  4.6,26,  3.8,0, 21.4,25, 41.0,26,100.0,26,  4.0,26,  5.2,26, 4.7,26,""
33013,2010-08-17,    0.0,0, 27.8,0, 10.2,0, 14.1,0,  3.6,0,  4.5,26,  3.6,0, 20.8,25, 37.7,26,100.0,26,  4.1,26,  5.3,26, 4.4,26,""
33013,2010-08-18,    0.0,0, 29.0,0, 15.2,0, 17.5,0,  2.4,0,  3.8,26,  2.4,0, 13.0,25, 43.7,26,100.0,26,  3.4,26,  4.6,26, 3.1,26,""
33013,2010-08-19,    0.0,0, 30.0,0, 18.2,0, 23.5,0,  4.0,0,  3.5,26,  4.0,0, 12.6,25, 55.4,26,100.0,26,  3.1,26,  3.9,26, 3.5,26,""
33013,2010-08-20,    0.0,0, 31.0,0, 18.8,0, 24.4,0,  2.6,0,  4.1,26,  2.6,0, 17.6,25, 54.3,26,100.0,26,  3.8,26,  4.6,26, 4.6,26,""
33013,2010-08-21,    0.0,0, 26.7,0, 20.5,0, 22.2,0,  2.6,0,  3.0,26,  2.6,0,  9.3,25, 63.4,26, 92.1,26,  2.6,26,  3.3,26, 2.9,26,""
33013,2010-08-22,    0.0,0, 28.0,0, 19.4,0, 22.7,0,  3.0,0,  3.4,26,  3.0,0, 12.2,25, 60.1,26,100.0,26,  2.9,26,  3.7,26, 3.3,26,""
33013,2010-08-23,    0.0,0, 30.1,0, 16.5,0, 20.9,0,  2.6,0,  4.5,26,  2.6,0, 21.3,25, 49.0,26,100.0,26,  4.3,26,  5.2,26, 5.2,26,""
33013,2010-08-24,    0.0,0, 31.2,0, 18.4,0, 21.4,0,  3.8,0,  4.6,26,  3.8,0, 21.4,25, 47.1,26,100.0,26,  4.6,26,  5.7,26, 5.5,26,""
33013,2010-08-25,    0.0,0, 29.9,0, 16.6,0, 21.4,0,  4.4,0,  3.8,26,  4.4,0, 14.5,25, 50.7,26,100.0,26,  3.4,26,  4.3,26, 3.7,26,""
33013,2010-08-26,    1.0,0, 16.2,0, 12.4,0, 14.7,0,  3.8,0,  2.2,26,  3.8,0,  5.6,25, 79.9,26,100.0,26,  1.2,26,  1.4,26, 1.5,26,""
33013,2010-08-27,    5.2,0, 19.8,0, 12.1,0, 14.8,0,  0.6,0,  2.9,26,  0.6,0, 10.7,25, 64.1,26,100.0,26,  2.1,26,  2.6,26, 2.6,26,""
33013,2010-08-28,    0.0,0, 24.3,0, 13.5,0, 15.1,0,  1.8,0,  3.4,26,  1.8,0, 12.4,25, 49.7,26, 97.6,26,  2.9,26,  3.9,26, 2.8,26,""
33013,2010-08-29,    0.0,0, 24.9,0, 16.8,0, 14.2,0,  3.8,0,  3.0,26,  3.8,0,  6.2,25, 45.1,26, 74.3,26,  2.8,26,  4.1,26, 1.8,26,""
33013,2010-08-30,    4.2,0, 26.0,0, 14.6,0, 15.7,0,  2.0,0,  3.5,26,  2.0,0, 11.7,25, 46.7,26, 94.5,26,  3.1,26,  4.2,26, 2.8,26,""
33013,2010-08-31,    0.0,0, 27.0,0, 14.2,0, 16.2,0,  3.0,0,  4.1,26,  3.0,0, 17.5,25, 45.4,26,100.0,26,  3.8,26,  4.8,26, 3.9,26,""
33013,2010-09-01,    0.0,0, 26.0,25, 13.6,0, 17.6,0,  5.6,25,  5.0,26,  5.6,25, 21.6,25, 52.4,26,100.0,26,  3.8,26,  4.6,26, 4.8,26,""
33013,2010-09-02,    0.0,0, 26.7,25, 12.1,25, 18.2,25,  5.6,25,  4.9,26,  5.6,25, 21.1,25, 52.0,26,100.0,26,  3.7,26,  4.4,26, 4.7,26,""
33013,2010-09-03,    0.0,0, 29.0,0, 14.0,25, 17.8,0,  4.8,0,  5.3,26,  4.8,0, 21.3,25, 44.4,26,100.0,26,  4.3,26,  5.4,26, 4.9,26,""
33013,2010-09-04,    0.0,0, 28.4,0, 20.0,0, 23.1,0,  3.0,0,  3.4,26,  3.0,0,  9.3,25, 59.7,26, 98.8,26,  2.7,26,  3.5,26, 2.9,26,""
33013,2010-09-05,    0.0,0, 31.2,0, 21.0,0, 23.1,0,  6.2,0,  5.0,26,  6.2,0, 18.3,25, 50.8,26, 92.9,26,  4.4,26,  5.5,26, 4.9,26,""
33013,2010-09-06,    6.8,0, 31.4,0, 16.3,0, 18.5,0,  1.6,0,  3.8,26,  1.6,0,  7.4,25, 40.3,26, 99.9,26,  3.3,26,  4.7,26, 2.5,26,""
33013,2010-09-07,    0.0,0, 28.4,0, 15.6,0, 24.1,0,  2.6,0,  3.3,26,  2.6,0, 10.3,25, 62.3,26,100.0,26,  2.3,26,  2.7,26, 2.9,26,""
33013,2010-09-08,    0.0,0, 31.4,0, 19.0,0, 20.5,0,  4.4,0,  5.1,26,  4.4,0, 18.2,25, 44.6,26, 93.3,26,  4.5,26,  5.8,26, 4.7,26,""
